ASSERTION	AAICAAMBAAAAAAAAAFlA
RUN	parabank.EscalabilidadEnTransaccTest	escalabilidadentransacctest	1745973029508	 	3.3.1
USER	Probar escalabilidad en transacciones	454	START	1745973034109	1745973034109
REQUEST	407		EscalabilidadEnTransacc	1745973033794	1745973034113	OK	 
REQUEST	405		EscalabilidadEnTransacc	1745973033774	1745973034113	OK	 
USER	Probar escalabilidad en transacciones	456	START	1745973034113	1745973034113
USER	Probar escalabilidad en transacciones	455	START	1745973034113	1745973034113
USER	Probar escalabilidad en transacciones	405	END	1745973033774	1745973034113
USER	Probar escalabilidad en transacciones	407	END	1745973033793	1745973034114
REQUEST	408		EscalabilidadEnTransacc	1745973033793	1745973034114	OK	 
USER	Probar escalabilidad en transacciones	408	END	1745973033793	1745973034115
REQUEST	409		EscalabilidadEnTransacc	1745973033805	1745973034115	OK	 
USER	Probar escalabilidad en transacciones	409	END	1745973033804	1745973034116
USER	Probar escalabilidad en transacciones	457	START	1745973034124	1745973034124
REQUEST	411		EscalabilidadEnTransacc	1745973033819	1745973034127	OK	 
USER	Probar escalabilidad en transacciones	411	END	1745973033818	1745973034128
REQUEST	412		EscalabilidadEnTransacc	1745973033823	1745973034135	OK	 
REQUEST	410		EscalabilidadEnTransacc	1745973033819	1745973034135	OK	 
USER	Probar escalabilidad en transacciones	410	END	1745973033818	1745973034135
USER	Probar escalabilidad en transacciones	412	END	1745973033823	1745973034135
REQUEST	414		EscalabilidadEnTransacc	1745973033834	1745973034142	OK	 
USER	Probar escalabilidad en transacciones	414	END	1745973033833	1745973034142
USER	Probar escalabilidad en transacciones	458	START	1745973034143	1745973034143
USER	Probar escalabilidad en transacciones	459	START	1745973034143	1745973034143
REQUEST	413		EscalabilidadEnTransacc	1745973033834	1745973034146	OK	 
USER	Probar escalabilidad en transacciones	413	END	1745973033833	1745973034147
USER	Probar escalabilidad en transacciones	460	START	1745973034154	1745973034154
REQUEST	415		EscalabilidadEnTransacc	1745973033849	1745973034159	OK	 
USER	Probar escalabilidad en transacciones	415	END	1745973033848	1745973034160
USER	Probar escalabilidad en transacciones	461	START	1745973034169	1745973034169
USER	Probar escalabilidad en transacciones	462	START	1745973034169	1745973034169
REQUEST	417		EscalabilidadEnTransacc	1745973033853	1745973034173	OK	 
USER	Probar escalabilidad en transacciones	417	END	1745973033853	1745973034174
REQUEST	416		EscalabilidadEnTransacc	1745973033855	1745973034175	OK	 
USER	Probar escalabilidad en transacciones	416	END	1745973033853	1745973034176
USER	Probar escalabilidad en transacciones	463	START	1745973034173	1745973034173
USER	Probar escalabilidad en transacciones	464	START	1745973034184	1745973034184
USER	Probar escalabilidad en transacciones	465	START	1745973034184	1745973034184
REQUEST	420		EscalabilidadEnTransacc	1745973033880	1745973034187	OK	 
USER	Probar escalabilidad en transacciones	420	END	1745973033879	1745973034188
REQUEST	418		EscalabilidadEnTransacc	1745973033879	1745973034189	OK	 
USER	Probar escalabilidad en transacciones	418	END	1745973033878	1745973034190
REQUEST	421		EscalabilidadEnTransacc	1745973033883	1745973034194	OK	 
USER	Probar escalabilidad en transacciones	421	END	1745973033883	1745973034195
REQUEST	419		EscalabilidadEnTransacc	1745973033880	1745973034200	OK	 
USER	Probar escalabilidad en transacciones	466	START	1745973034200	1745973034200
USER	Probar escalabilidad en transacciones	419	END	1745973033879	1745973034202
USER	Probar escalabilidad en transacciones	468	START	1745973034203	1745973034203
USER	Probar escalabilidad en transacciones	467	START	1745973034203	1745973034203
REQUEST	423		EscalabilidadEnTransacc	1745973033895	1745973034204	OK	 
USER	Probar escalabilidad en transacciones	423	END	1745973033894	1745973034205
REQUEST	422		EscalabilidadEnTransacc	1745973033895	1745973034206	OK	 
USER	Probar escalabilidad en transacciones	422	END	1745973033894	1745973034207
USER	Probar escalabilidad en transacciones	469	START	1745973034215	1745973034215
REQUEST	425		EscalabilidadEnTransacc	1745973033913	1745973034224	OK	 
USER	Probar escalabilidad en transacciones	425	END	1745973033913	1745973034225
REQUEST	424		EscalabilidadEnTransacc	1745973033913	1745973034230	OK	 
REQUEST	426		EscalabilidadEnTransacc	1745973033913	1745973034230	OK	 
USER	Probar escalabilidad en transacciones	426	END	1745973033913	1745973034231
USER	Probar escalabilidad en transacciones	424	END	1745973033912	1745973034231
USER	Probar escalabilidad en transacciones	470	START	1745973034231	1745973034231
USER	Probar escalabilidad en transacciones	471	START	1745973034231	1745973034231
USER	Probar escalabilidad en transacciones	472	START	1745973034233	1745973034233
REQUEST	427		EscalabilidadEnTransacc	1745973033926	1745973034234	OK	 
USER	Probar escalabilidad en transacciones	427	END	1745973033925	1745973034235
USER	Probar escalabilidad en transacciones	473	START	1745973034247	1745973034247
USER	Probar escalabilidad en transacciones	474	START	1745973034247	1745973034247
REQUEST	428		EscalabilidadEnTransacc	1745973033942	1745973034248	OK	 
USER	Probar escalabilidad en transacciones	428	END	1745973033942	1745973034249
USER	Probar escalabilidad en transacciones	475	START	1745973034261	1745973034261
USER	Probar escalabilidad en transacciones	477	START	1745973034263	1745973034263
USER	Probar escalabilidad en transacciones	476	START	1745973034263	1745973034263
REQUEST	430		EscalabilidadEnTransacc	1745973033943	1745973034265	OK	 
REQUEST	429		EscalabilidadEnTransacc	1745973033942	1745973034266	OK	 
USER	Probar escalabilidad en transacciones	430	END	1745973033943	1745973034266
USER	Probar escalabilidad en transacciones	429	END	1745973033942	1745973034266
REQUEST	432		EscalabilidadEnTransacc	1745973033958	1745973034271	OK	 
USER	Probar escalabilidad en transacciones	432	END	1745973033957	1745973034272
REQUEST	431		EscalabilidadEnTransacc	1745973033958	1745973034273	OK	 
USER	Probar escalabilidad en transacciones	431	END	1745973033957	1745973034274
USER	Probar escalabilidad en transacciones	478	START	1745973034277	1745973034277
REQUEST	435		EscalabilidadEnTransacc	1745973033974	1745973034278	OK	 
USER	Probar escalabilidad en transacciones	435	END	1745973033973	1745973034278
USER	Probar escalabilidad en transacciones	479	START	1745973034292	1745973034292
USER	Probar escalabilidad en transacciones	480	START	1745973034292	1745973034292
USER	Probar escalabilidad en transacciones	481	START	1745973034293	1745973034293
REQUEST	434		EscalabilidadEnTransacc	1745973033974	1745973034297	OK	 
REQUEST	433		EscalabilidadEnTransacc	1745973033974	1745973034297	OK	 
USER	Probar escalabilidad en transacciones	434	END	1745973033973	1745973034297
USER	Probar escalabilidad en transacciones	433	END	1745973033973	1745973034298
USER	Probar escalabilidad en transacciones	483	START	1745973034307	1745973034307
USER	Probar escalabilidad en transacciones	482	START	1745973034307	1745973034307
REQUEST	436		EscalabilidadEnTransacc	1745973033989	1745973034309	OK	 
USER	Probar escalabilidad en transacciones	436	END	1745973033988	1745973034310
REQUEST	437		EscalabilidadEnTransacc	1745973033993	1745973034320	OK	 
USER	Probar escalabilidad en transacciones	437	END	1745973033993	1745973034321
USER	Probar escalabilidad en transacciones	486	START	1745973034323	1745973034323
USER	Probar escalabilidad en transacciones	485	START	1745973034323	1745973034323
USER	Probar escalabilidad en transacciones	484	START	1745973034323	1745973034323
REQUEST	438		EscalabilidadEnTransacc	1745973033993	1745973034323	OK	 
USER	Probar escalabilidad en transacciones	438	END	1745973033993	1745973034324
REQUEST	439		EscalabilidadEnTransacc	1745973034003	1745973034327	OK	 
USER	Probar escalabilidad en transacciones	439	END	1745973034003	1745973034328
REQUEST	440		EscalabilidadEnTransacc	1745973034019	1745973034330	OK	 
USER	Probar escalabilidad en transacciones	440	END	1745973034018	1745973034331
USER	Probar escalabilidad en transacciones	487	START	1745973034337	1745973034337
USER	Probar escalabilidad en transacciones	490	START	1745973034353	1745973034353
USER	Probar escalabilidad en transacciones	489	START	1745973034352	1745973034352
USER	Probar escalabilidad en transacciones	488	START	1745973034352	1745973034352
REQUEST	442		EscalabilidadEnTransacc	1745973034023	1745973034356	OK	 
REQUEST	444		EscalabilidadEnTransacc	1745973034034	1745973034356	OK	 
REQUEST	443		EscalabilidadEnTransacc	1745973034034	1745973034357	OK	 
USER	Probar escalabilidad en transacciones	442	END	1745973034023	1745973034357
USER	Probar escalabilidad en transacciones	444	END	1745973034034	1745973034357
USER	Probar escalabilidad en transacciones	443	END	1745973034034	1745973034358
USER	Probar escalabilidad en transacciones	492	START	1745973034368	1745973034368
USER	Probar escalabilidad en transacciones	491	START	1745973034368	1745973034368
USER	Probar escalabilidad en transacciones	493	START	1745973034373	1745973034373
REQUEST	441		EscalabilidadEnTransacc	1745973034019	1745973034373	OK	 
USER	Probar escalabilidad en transacciones	441	END	1745973034018	1745973034374
REQUEST	446		EscalabilidadEnTransacc	1745973034053	1745973034375	OK	 
USER	Probar escalabilidad en transacciones	446	END	1745973034053	1745973034375
REQUEST	447		EscalabilidadEnTransacc	1745973034053	1745973034375	OK	 
USER	Probar escalabilidad en transacciones	447	END	1745973034053	1745973034376
REQUEST	445		EscalabilidadEnTransacc	1745973034049	1745973034382	OK	 
USER	Probar escalabilidad en transacciones	445	END	1745973034049	1745973034383
USER	Probar escalabilidad en transacciones	494	START	1745973034384	1745973034384
USER	Probar escalabilidad en transacciones	495	START	1745973034384	1745973034384
REQUEST	448		EscalabilidadEnTransacc	1745973034064	1745973034385	OK	 
USER	Probar escalabilidad en transacciones	448	END	1745973034063	1745973034386
USER	Probar escalabilidad en transacciones	496	START	1745973034399	1745973034399
REQUEST	450		EscalabilidadEnTransacc	1745973034079	1745973034400	OK	 
REQUEST	449		EscalabilidadEnTransacc	1745973034079	1745973034401	OK	 
USER	Probar escalabilidad en transacciones	449	END	1745973034079	1745973034401
USER	Probar escalabilidad en transacciones	450	END	1745973034079	1745973034401
USER	Probar escalabilidad en transacciones	497	START	1745973034403	1745973034403
USER	Probar escalabilidad en transacciones	498	START	1745973034403	1745973034403
REQUEST	451		EscalabilidadEnTransacc	1745973034083	1745973034404	OK	 
USER	Probar escalabilidad en transacciones	451	END	1745973034083	1745973034405
USER	Probar escalabilidad en transacciones	499	START	1745973034414	1745973034414
REQUEST	452		EscalabilidadEnTransacc	1745973034094	1745973034420	OK	 
USER	Probar escalabilidad en transacciones	452	END	1745973034094	1745973034420
REQUEST	453		EscalabilidadEnTransacc	1745973034094	1745973034421	OK	 
USER	Probar escalabilidad en transacciones	453	END	1745973034094	1745973034421
USER	Probar escalabilidad en transacciones	501	START	1745973034429	1745973034429
USER	Probar escalabilidad en transacciones	500	START	1745973034429	1745973034429
USER	Probar escalabilidad en transacciones	502	START	1745973034433	1745973034433
REQUEST	456		EscalabilidadEnTransacc	1745973034113	1745973034437	OK	 
USER	Probar escalabilidad en transacciones	456	END	1745973034113	1745973034437
REQUEST	455		EscalabilidadEnTransacc	1745973034113	1745973034442	OK	 
USER	Probar escalabilidad en transacciones	455	END	1745973034113	1745973034442
REQUEST	454		EscalabilidadEnTransacc	1745973034110	1745973034443	OK	 
USER	Probar escalabilidad en transacciones	454	END	1745973034109	1745973034444
USER	Probar escalabilidad en transacciones	503	START	1745973034445	1745973034445
USER	Probar escalabilidad en transacciones	504	START	1745973034445	1745973034445
REQUEST	457		EscalabilidadEnTransacc	1745973034125	1745973034460	OK	 
USER	Probar escalabilidad en transacciones	457	END	1745973034124	1745973034461
USER	Probar escalabilidad en transacciones	505	START	1745973034461	1745973034461
REQUEST	458		EscalabilidadEnTransacc	1745973034143	1745973034463	OK	 
USER	Probar escalabilidad en transacciones	506	START	1745973034463	1745973034463
USER	Probar escalabilidad en transacciones	507	START	1745973034463	1745973034463
USER	Probar escalabilidad en transacciones	458	END	1745973034143	1745973034464
REQUEST	459		EscalabilidadEnTransacc	1745973034143	1745973034466	OK	 
USER	Probar escalabilidad en transacciones	459	END	1745973034143	1745973034466
REQUEST	460		EscalabilidadEnTransacc	1745973034154	1745973034471	OK	 
USER	Probar escalabilidad en transacciones	460	END	1745973034154	1745973034471
USER	Probar escalabilidad en transacciones	508	START	1745973034475	1745973034475
USER	Probar escalabilidad en transacciones	509	START	1745973034489	1745973034489
USER	Probar escalabilidad en transacciones	510	START	1745973034489	1745973034489
REQUEST	464		EscalabilidadEnTransacc	1745973034184	1745973034491	OK	 
USER	Probar escalabilidad en transacciones	464	END	1745973034184	1745973034492
USER	Probar escalabilidad en transacciones	511	START	1745973034493	1745973034493
REQUEST	461		EscalabilidadEnTransacc	1745973034170	1745973034500	OK	 
REQUEST	465		EscalabilidadEnTransacc	1745973034184	1745973034500	OK	 
USER	Probar escalabilidad en transacciones	465	END	1745973034184	1745973034501
USER	Probar escalabilidad en transacciones	461	END	1745973034169	1745973034501
USER	Probar escalabilidad en transacciones	513	START	1745973034505	1745973034505
USER	Probar escalabilidad en transacciones	512	START	1745973034505	1745973034505
REQUEST	462		EscalabilidadEnTransacc	1745973034170	1745973034513	OK	 
USER	Probar escalabilidad en transacciones	462	END	1745973034169	1745973034513
REQUEST	463		EscalabilidadEnTransacc	1745973034173	1745973034517	OK	 
USER	Probar escalabilidad en transacciones	463	END	1745973034173	1745973034517
USER	Probar escalabilidad en transacciones	514	START	1745973034520	1745973034520
USER	Probar escalabilidad en transacciones	516	START	1745973034523	1745973034523
USER	Probar escalabilidad en transacciones	515	START	1745973034523	1745973034523
REQUEST	466		EscalabilidadEnTransacc	1745973034200	1745973034524	OK	 
USER	Probar escalabilidad en transacciones	466	END	1745973034200	1745973034525
REQUEST	468		EscalabilidadEnTransacc	1745973034203	1745973034526	OK	 
USER	Probar escalabilidad en transacciones	468	END	1745973034203	1745973034527
REQUEST	467		EscalabilidadEnTransacc	1745973034203	1745973034534	OK	 
USER	Probar escalabilidad en transacciones	467	END	1745973034203	1745973034535
USER	Probar escalabilidad en transacciones	517	START	1745973034535	1745973034535
REQUEST	469		EscalabilidadEnTransacc	1745973034216	1745973034538	OK	 
USER	Probar escalabilidad en transacciones	469	END	1745973034215	1745973034538
USER	Probar escalabilidad en transacciones	518	START	1745973034550	1745973034550
USER	Probar escalabilidad en transacciones	519	START	1745973034550	1745973034550
REQUEST	472		EscalabilidadEnTransacc	1745973034233	1745973034552	OK	 
USER	Probar escalabilidad en transacciones	472	END	1745973034233	1745973034552
USER	Probar escalabilidad en transacciones	520	START	1745973034553	1745973034553
REQUEST	471		EscalabilidadEnTransacc	1745973034232	1745973034555	OK	 
USER	Probar escalabilidad en transacciones	471	END	1745973034231	1745973034555
